time/total_timesteps,time/iterations,time/time_elapsed,time/fps,train/loss,train/clip_range,train/n_updates,rollout/ep_rew_mean,train/entropy_loss,train/clip_fraction,train/value_loss,train/std,rollout/ep_len_mean,train/approx_kl,train/policy_gradient_loss,train/learning_rate,train/explained_variance
532480,260,484,1098,-0.01114366389811039,0.2,1289,228.94067149999998,-24.86133680343628,0.077734375,0.007714587240479886,0.36154600977897644,300.0,0.010440123,-0.005705201812088489,0.0002,0.5354331731796265
534528,261,487,1096,-0.009340314194560051,0.2,1294,229.08995250999996,-24.866815948486327,0.1109375,0.006183946062810719,0.36154213547706604,300.0,0.0073881005,-0.0027362490771338345,0.0002,0.5752444863319397
536576,262,491,1092,-0.018314551562070847,0.2,1299,228.63698110999997,-24.859994220733643,0.09765625,0.005636933026835322,0.3614875376224518,300.0,0.009581582,-0.007944152131676674,0.0002,0.5645005106925964
538624,263,493,1091,-0.0031843329779803753,0.2,1304,229.57310239000003,-24.851264095306398,0.11943359375,0.004172525450121612,0.36144503951072693,300.0,0.013339097,-0.003916068561375141,0.0002,0.5987133979797363
540672,264,495,1091,-0.0007828525267541409,0.2,1309,230.82835096,-24.841755199432374,0.08515625,0.005735053983516991,0.3613434433937073,300.0,0.009773615,-0.008866856107488275,0.0002,0.6442925930023193
542720,265,497,1090,-0.011943357065320015,0.2,1314,230.28424583,-24.831687355041502,0.08447265625,0.00794528352562338,0.361382395029068,300.0,0.007917263,-0.004813163820654154,0.0002,0.5950977802276611
544768,266,499,1090,-0.003509130794554949,0.2,1319,230.28424583,-24.838277053833007,0.07275390625,0.006265221582725644,0.3613554835319519,300.0,0.007823305,-0.005027592927217483,0.0002,0.6688518524169922
546816,267,501,1090,-0.00669521652162075,0.2,1324,229.15936908,-24.834022331237794,0.07734375,0.009070883365347981,0.3613883852958679,300.0,0.005908523,-0.006275687273591757,0.0002,0.5891691446304321
548864,268,503,1090,-0.012272598221898079,0.2,1329,230.45821481,-24.840007019042968,0.075,0.0057587465038523074,0.36140164732933044,300.0,0.009622587,-0.007601523771882057,0.0002,0.5550404787063599
550912,269,505,1090,-0.004310230724513531,0.2,1334,231.68803857999998,-24.83462800979614,0.108203125,0.007450943393632769,0.36132705211639404,300.0,0.009759787,-0.006081544701009989,0.0002,0.655426025390625
552960,270,506,1090,-0.012276893481612206,0.2,1339,232.45622107000003,-24.82140703201294,0.07265625,0.006251383339986205,0.36127471923828125,300.0,0.0073295343,-0.0042471081716939805,0.0002,0.48937779664993286
555008,271,508,1090,-0.0007002092897891998,0.2,1344,231.05059929999996,-24.814782524108885,0.12001953125,0.006827032449655235,0.36125680804252625,300.0,0.009287451,-0.0027931384975090623,0.0002,0.5706204175949097
557056,272,511,1090,-0.016641667112708092,0.2,1349,232.99487206,-24.81215810775757,0.09970703125,0.00812444263137877,0.3612125813961029,300.0,0.011667099,-0.008142593735828995,0.0002,0.6094471216201782
559104,273,511,1092,0.028840428218245506,0.2,1350,232.99487206,-24.805127143859863,0.21142578125,0.0071069864789023995,0.36119577288627625,300.0,0.01628581,0.007584534585475922,0.0002,0.5942279100418091
561152,274,513,1092,-0.010839315131306648,0.2,1355,233.88907246000002,-24.800401401519775,0.0935546875,0.007391115115024149,0.3611805737018585,300.0,0.0071298806,-0.0042917361250147225,0.0002,0.5780990719795227
563200,275,515,1092,-0.014562306925654411,0.2,1360,234.54132622999995,-24.800000762939455,0.0841796875,0.0063002158654853705,0.36115387082099915,300.0,0.0074224966,-0.008461565454490482,0.0002,0.5495946407318115
565248,276,517,1092,-0.002951844595372677,0.2,1365,236.12576864000002,-24.78899440765381,0.133984375,0.005371385696344077,0.36107248067855835,300.0,0.01478385,-0.005511700350325555,0.0002,0.4869464635848999
567296,277,519,1091,6.554927676916122e-05,0.2,1370,235.6395285,-24.777948570251464,0.1208984375,0.005448820907622576,0.36103513836860657,300.0,0.010175085,-0.001724714203737676,0.0002,0.5508056879043579
569344,278,521,1091,-0.009779435582458973,0.2,1375,236.17123314000003,-24.77315969467163,0.173828125,0.006031764089129865,0.3610117435455322,300.0,0.014085101,-0.001202638610266149,0.0002,0.5651675462722778
571392,279,523,1091,-0.01374315656721592,0.2,1380,236.61397896000003,-24.77015886306763,0.13291015625,0.005948356539011002,0.36100825667381287,300.0,0.00990935,-0.006633515143767,0.0002,0.569390058517456
573440,280,525,1091,0.004906711168587208,0.2,1385,236.61397896000003,-24.773245525360107,0.1125,0.004620195273309946,0.3610420227050781,300.0,0.008943146,-0.006946446490474045,0.0002,0.5330833196640015
575488,281,526,1092,-0.006922329775989056,0.2,1390,236.78776118000005,-24.77886323928833,0.1134765625,0.00888460297137499,0.36108678579330444,300.0,0.010318228,-0.010087594762444497,0.0002,0.5861090421676636
577536,282,528,1092,-0.01507571991533041,0.2,1395,235.91071384999998,-24.781316661834715,0.07119140625,0.00800938594620675,0.3610342741012573,300.0,0.007430254,-0.008839910035021603,0.0002,0.6540877223014832
579584,283,530,1092,-0.0009485341142863035,0.2,1400,234.19892414999998,-24.76403570175171,0.0697265625,0.006985527649521828,0.3609158992767334,300.0,0.008157913,-0.008045006496831774,0.0002,0.5825939774513245
581632,284,532,1093,-0.01625460758805275,0.2,1405,234.46862000999997,-24.748400115966795,0.11689453125,0.004608726827427745,0.36087387800216675,300.0,0.010771928,-0.009612885559909046,0.0002,0.5461480617523193
583680,285,533,1093,-0.021816467866301537,0.2,1410,235.28305299,-24.744248580932616,0.1515625,0.005649770493619144,0.3608573079109192,300.0,0.0070096157,-0.006358059402555227,0.0002,0.5688314437866211
585728,286,535,1094,-0.007366510573774576,0.2,1415,234.15657159999995,-24.744750213623046,0.101171875,0.006894413661211729,0.36088818311691284,300.0,0.009301653,-0.00750341136008501,0.0002,0.5730316638946533
587776,287,536,1094,-0.00887456163764,0.2,1420,234.15657159999995,-24.744758701324464,0.090625,0.007614229829050601,0.3608457148075104,300.0,0.0065913936,-0.006205302313901484,0.0002,0.6364150047302246
589824,288,538,1094,-0.014718873426318169,0.2,1425,234.42274907000004,-24.738177871704103,0.11513671875,0.007365032099187374,0.36082980036735535,300.0,0.01003937,-0.008636912051588296,0.0002,0.4609295129776001
591872,289,540,1094,-0.0016594084445387125,0.2,1430,233.55776870000003,-24.730057048797608,0.08115234375,0.0068028501467779275,0.3607349991798401,300.0,0.009763506,-0.005013538140337915,0.0002,0.6353671550750732
593920,290,542,1095,-0.011099936440587044,0.2,1435,234.02830039000008,-24.71481637954712,0.0974609375,0.007103435951285065,0.3606835603713989,300.0,0.010076482,-0.007156163384206593,0.0002,0.5610880851745605
595968,291,544,1094,-0.0194464810192585,0.2,1440,233.4330096,-24.70855360031128,0.122265625,0.007615794171579182,0.3606613576412201,300.0,0.0094437655,-0.0075841283542104065,0.0002,0.5764156579971313
598016,292,546,1094,-0.008560076355934143,0.2,1445,233.03015327999995,-24.701952266693116,0.12744140625,0.007022682297974825,0.3605917990207672,300.0,0.009880227,-0.004674310702830553,0.0002,0.6152580976486206
600064,293,548,1093,-0.006486901547759771,0.2,1450,233.12085153,-24.68545207977295,0.1326171875,0.007360045611858368,0.3604830503463745,300.0,0.0064749015,-0.0017588110640645027,0.0002,0.5952986478805542
602112,294,550,1092,0.007943440228700638,0.2,1455,233.12085153,-24.664876651763915,0.0857421875,0.007063182652927935,0.3603419065475464,300.0,0.009670411,-0.001335226692026481,0.0002,0.5998647212982178
604160,295,553,1092,-0.00939941219985485,0.2,1460,233.00485033999996,-24.64551477432251,0.10791015625,0.007693035551346839,0.36027655005455017,300.0,0.009779291,-0.007459108904004097,0.0002,0.6550695300102234
606208,296,554,1092,0.0005562389269471169,0.2,1465,233.82947350000003,-24.634815311431886,0.09814453125,0.013026512181386351,0.36020150780677795,300.0,0.0066428473,-0.0053820529952645305,0.0002,0.654930830001831
608256,297,557,1092,0.004970557056367397,0.2,1470,234.39370857000006,-24.621568965911866,0.1216796875,0.010687770694494248,0.3601418733596802,300.0,0.013117706,-0.008514951542019844,0.0002,0.5626760721206665
610304,298,559,1090,-0.00597468763589859,0.2,1475,233.17745283000005,-24.613651180267333,0.0732421875,0.00822837045416236,0.360120952129364,300.0,0.0066987914,-0.004271090100519359,0.0002,0.57054203748703
612352,299,561,1089,-0.01037781685590744,0.2,1480,232.43082314,-24.611777114868165,0.08564453125,0.008123987889848649,0.36010825634002686,300.0,0.0072135003,-0.005749342101626098,0.0002,0.6510186195373535
614400,300,564,1089,-0.010202473029494286,0.2,1485,232.22543845999996,-24.610588359832764,0.13671875,0.008108753548003732,0.3601180613040924,300.0,0.015905455,-0.008513179863803089,0.0002,0.6404619812965393
616448,301,566,1088,-0.00516024325042963,0.2,1490,232.22543845999996,-24.613243293762206,0.1091796875,0.008014876884408296,0.36013564467430115,300.0,0.010862187,-0.005518086371012032,0.0002,0.6682190895080566
618496,302,568,1088,-0.009095856919884682,0.2,1495,232.13836930000002,-24.61840686798096,0.12080078125,0.0062437932007014755,0.36016857624053955,300.0,0.0093841795,-0.008411822281777859,0.0002,0.6085668802261353
620544,303,570,1087,-0.0004610177129507065,0.2,1500,231.73159289999995,-24.61690225601196,0.1205078125,0.0057911538984626535,0.36010995507240295,300.0,0.012033312,-0.00800816596020013,0.0002,0.6204385757446289
622592,304,572,1086,-0.005194985307753086,0.2,1505,230.55381904,-24.607938289642334,0.11982421875,0.007355700084008277,0.3600752353668213,300.0,0.010796052,-0.0069312115898355845,0.0002,0.619928240776062
624640,305,574,1086,-0.01118435524404049,0.2,1510,231.35006252,-24.599162101745605,0.122265625,0.007172097801230848,0.35998547077178955,300.0,0.013023797,-0.006402010913006961,0.0002,0.651870608329773
626688,306,576,1086,-0.006944290362298489,0.2,1515,232.82230719999998,-24.580740547180177,0.0962890625,0.00679670455865562,0.3598746657371521,300.0,0.0115564335,-0.0071911870036274195,0.0002,0.6691065430641174
628736,307,578,1086,-0.005650099366903305,0.2,1520,232.82230719999998,-24.56564931869507,0.12158203125,0.010483314422890544,0.3598243296146393,300.0,0.010728044,-0.004521975445095449,0.0002,0.6657125949859619
630784,308,580,1087,-0.006921535823494196,0.2,1525,232.82970891000002,-24.561934089660646,0.10966796875,0.010933861089870333,0.35983145236968994,300.0,0.0102725215,-0.007003304071258753,0.0002,0.6069049835205078
632832,309,582,1087,-0.004059482831507921,0.2,1530,232.4908201,-24.564253330230713,0.10068359375,0.006517155072651803,0.3598501682281494,300.0,0.009755883,-0.003957303008064628,0.0002,0.49342483282089233
634880,310,583,1087,-0.018421778455376625,0.2,1535,232.29143355,-24.569166088104247,0.13203125,0.004232489340938628,0.35988572239875793,300.0,0.009243449,-0.0026374712120741605,0.0002,0.5316592454910278
636928,311,585,1087,-0.0076357098296284676,0.2,1540,233.63925865999994,-24.572264385223388,0.10791015625,0.006046569277532399,0.35990020632743835,300.0,0.009923978,-0.0033226353349164127,0.0002,0.6221704483032227
638976,312,587,1087,0.0012805461883544922,0.2,1545,234.26284805,-24.575652599334717,0.14072265625,0.007856876286678017,0.3599177598953247,300.0,0.014050113,-0.008058445062488317,0.0002,0.6936752796173096
641024,313,589,1087,-0.0037153088487684727,0.2,1550,234.18684494,-24.576165103912352,0.09365234375,0.009567355690523981,0.35990002751350403,300.0,0.010654404,-0.006813114846590906,0.0002,0.5310930013656616
643072,314,591,1087,-0.009934326633810997,0.2,1555,234.18684494,-24.574991321563722,0.080859375,0.008109795162454247,0.3599306344985962,300.0,0.0071377605,-0.006034150766208768,0.0002,0.6496967673301697
645120,315,592,1087,-0.00745026208460331,0.2,1560,236.15432885,-24.586457633972167,0.08203125,0.00900947900954634,0.36002346873283386,300.0,0.010222165,-0.006050091667566449,0.0002,0.6441433429718018
647168,316,594,1088,-0.00021140160970389843,0.2,1565,236.25641017,-24.602144241333008,0.12197265625,0.006696002744138241,0.36011961102485657,300.0,0.010573909,-0.006888113950844854,0.0002,0.6519962549209595
649216,317,596,1088,-0.006404318381100893,0.2,1570,236.90560793999998,-24.605172061920165,0.10380859375,0.0060831014532595875,0.36000335216522217,300.0,0.011531375,-0.009472185582853853,0.0002,0.5533521771430969
651264,318,597,1089,0.016806596890091896,0.2,1574,238.32665462999998,-24.586189133780344,0.19321986607142858,0.0075832510899220195,0.35996195673942566,300.0,0.031203285,-0.00042390081632350175,0.0002,0.6227016448974609
653312,319,599,1089,-0.004784422926604748,0.2,1579,237.86049282000005,-24.581466579437254,0.103125,0.01243755123578012,0.35992035269737244,300.0,0.008134781,-0.005731991631910205,0.0002,0.6430728435516357
655360,320,601,1089,-0.004820550326257944,0.2,1584,237.76679092999998,-24.574451446533203,0.14150390625,0.01263729427009821,0.3598955571651459,300.0,0.012421224,-0.004065069020725787,0.0002,0.6399182081222534
657408,321,603,1090,-0.013493797741830349,0.2,1589,237.76679092999998,-24.57035894393921,0.09013671875,0.006313867424614728,0.35985416173934937,300.0,0.0065228865,-0.00639154443051666,0.0002,0.571610152721405
659456,322,604,1090,-0.021269474178552628,0.2,1594,237.2947229,-24.563286113739014,0.091015625,0.006072339974343777,0.3598144054412842,300.0,0.010531098,-0.007076525106094777,0.0002,0.5191706418991089
661504,323,606,1090,-0.005503603257238865,0.2,1599,237.10676054000004,-24.55947666168213,0.1771484375,0.00854993173852563,0.35983195900917053,300.0,0.010445207,-0.0006366880610585212,0.0002,0.5354727506637573
663552,324,608,1090,-0.0081127705052495,0.2,1604,237.0368137,-24.56567029953003,0.069140625,0.005631826724857092,0.35985511541366577,300.0,0.008254902,-0.0075630420353263615,0.0002,0.6533786058425903
665600,325,610,1090,-0.0012973411940038204,0.2,1609,236.6896093,-24.562651538848876,0.10283203125,0.004261885886080563,0.3597869873046875,300.0,0.009381441,-0.0029275316512212156,0.0002,0.6429845094680786
667648,326,612,1090,-0.004755713511258364,0.2,1614,235.45750923999995,-24.552135467529297,0.17978515625,0.00540906204842031,0.35975420475006104,300.0,0.0090194605,0.0024974049534648656,0.0002,0.592883825302124
669696,327,614,1090,-0.0181391853839159,0.2,1619,235.5836725,-24.551904582977294,0.12265625,0.004775378061458469,0.3597807288169861,300.0,0.009237558,-0.003417222620919347,0.0002,0.5408669710159302
671744,328,614,1092,0.04283184930682182,0.2,1620,235.5836725,-24.554864406585693,0.19482421875,0.006767199141904712,0.3597826659679413,300.0,0.014948563,0.01772921672090888,0.0002,0.6373729705810547
673792,329,616,1092,-0.01674940437078476,0.2,1625,235.37053858,-24.55484437942505,0.132421875,0.004833243764005601,0.35977619886398315,300.0,0.010872245,-0.00689158565364778,0.0002,0.6013340950012207
675840,330,619,1090,-0.006227411329746246,0.2,1630,234.53623325000004,-24.558746528625488,0.11455078125,0.0066134238615632055,0.3598295748233795,300.0,0.011752432,-0.006823517289012671,0.0002,0.6033163070678711
677888,331,621,1090,-0.0025941994972527027,0.2,1635,234.61265350000005,-24.568976974487306,0.12958984375,0.007375178136862814,0.35986587405204773,300.0,0.0147394445,-0.004616964340675623,0.0002,0.6539499759674072
679936,332,624,1089,-0.01609088107943535,0.2,1640,232.98637782000003,-24.571387195587157,0.1015625,0.006922186352312565,0.35986706614494324,300.0,0.009680329,-0.00759859518148005,0.0002,0.6421077251434326
681984,333,626,1089,-0.015846747905015945,0.2,1645,234.07964691999993,-24.572111129760742,0.14287109375,0.007637443719431758,0.3598756790161133,300.0,0.014600445,-0.005197062948718667,0.0002,0.5322075486183167
684032,334,628,1089,-0.015826741233468056,0.2,1650,232.63866097000002,-24.574104976654052,0.14931640625,0.006903570052236319,0.3598950207233429,300.0,0.006640355,-0.004321053018793463,0.0002,0.6418282985687256
686080,335,630,1088,-0.010129966773092747,0.2,1655,232.63866097000002,-24.569535160064696,0.0978515625,0.009562307479791343,0.3598058521747589,300.0,0.009081578,-0.007632605324033648,0.0002,0.5563545227050781
688128,336,631,1089,-0.0018108810763806105,0.2,1660,232.18902364000002,-24.554892826080323,0.1142578125,0.007402244745753706,0.3597494065761566,300.0,0.010529099,-0.00437945278827101,0.0002,0.6072792410850525
690176,337,633,1089,0.002148311585187912,0.2,1665,232.13562392000003,-24.547569465637206,0.12783203125,0.007742081442847848,0.35970982909202576,300.0,0.014711656,-0.006801482802256942,0.0002,0.4797893166542053
692224,338,635,1089,-0.011356684379279613,0.2,1670,232.18272349000003,-24.541781997680665,0.162890625,0.007538674515672028,0.3596983551979065,300.0,0.0154152075,-0.00605503807310015,0.0002,0.49995487928390503
694272,339,636,1090,-0.019083430990576744,0.2,1675,232.09310118000002,-24.533294582366942,0.11044921875,0.005986707494594156,0.35957393050193787,300.0,0.012839298,-0.007978650461882352,0.0002,0.5017602443695068
696320,340,638,1090,0.0013006615918129683,0.2,1680,233.41992492,-24.511368465423583,0.09501953125,0.005549471476115286,0.35949718952178955,300.0,0.0077981288,-0.003210596018470824,0.0002,0.5747223496437073
698368,341,640,1090,-0.012965992093086243,0.2,1685,233.41992492,-24.50310411453247,0.13798828125,0.006132374377921223,0.35944539308547974,300.0,0.013354033,-0.005143559072166681,0.0002,0.6541063785552979
700416,342,642,1090,-0.00978414248675108,0.2,1690,234.84551608,-24.489179420471192,0.10556640625,0.00947858700528741,0.35932275652885437,300.0,0.014942229,-0.006942336191423237,0.0002,0.533629298210144
702464,343,643,1090,-0.010558603331446648,0.2,1695,234.79005832,-24.468800926208495,0.13671875,0.0058923856355249885,0.359250009059906,300.0,0.010806009,-0.005926936271134764,0.0002,0.5071743726730347
704512,344,645,1091,-0.0018161125481128693,0.2,1700,234.96857607999993,-24.45777816772461,0.108203125,0.011554030701518059,0.35916975140571594,300.0,0.010804865,-0.005128284031525254,0.0002,0.5911142826080322
706560,345,647,1091,-0.013920089229941368,0.2,1705,234.32265594999998,-24.442881870269776,0.13046875,0.009994569048285485,0.3591042459011078,300.0,0.010853216,-0.00890841803047806,0.0002,0.6484187841415405
708608,346,648,1092,0.006096024066209793,0.2,1709,234.69063416999998,-24.435203007289342,0.17061941964285715,0.008644853385963611,0.3590647578239441,300.0,0.026966456,-0.0020201114738093956,0.0002,0.588009238243103
710656,347,650,1091,0.010533865541219711,0.2,1714,235.19410549,-24.42598361968994,0.1181640625,0.006851518829353154,0.358993262052536,300.0,0.0154701,-0.004985630791634321,0.0002,0.558098316192627
712704,348,653,1090,-0.014031756669282913,0.2,1719,235.19410549,-24.410910892486573,0.15283203125,0.007810385362245142,0.3588773012161255,300.0,0.016203642,-0.005761337326839566,0.0002,0.6494449377059937
714752,349,655,1090,-0.0033496422693133354,0.2,1724,237.28861887,-24.390926456451417,0.12744140625,0.010514401458203792,0.35878875851631165,300.0,0.008060956,-0.0040219158865511416,0.0002,0.5809177756309509
716800,350,656,1091,-0.006696763914078474,0.2,1729,238.18681552,-24.38134355545044,0.1236328125,0.008117163600400091,0.3587377071380615,300.0,0.010833876,-0.006596868252381682,0.0002,0.5185985565185547
718848,351,658,1091,-0.0134529247879982,0.2,1734,238.13385753999998,-24.376920413970947,0.094921875,0.008105621812865138,0.35877716541290283,300.0,0.010815184,-0.007769094221293927,0.0002,0.6421972513198853
720896,352,660,1091,-0.013666978105902672,0.2,1739,237.83883570000006,-24.374597549438477,0.129296875,0.007745895767584443,0.35865065455436707,300.0,0.016744837,-0.010483008855953813,0.0002,0.5991249084472656
722944,353,662,1091,0.0011493014171719551,0.2,1744,237.18623192999996,-24.349529838562013,0.176171875,0.007865893188863993,0.35853809118270874,300.0,0.017006636,-0.0008489110507071019,0.0002,0.54790198802948
724992,354,664,1091,0.0002618462312966585,0.2,1749,237.36091933000003,-24.342323875427248,0.10830078125,0.005845589004456997,0.3585905134677887,300.0,0.015656656,-0.0041989804012700915,0.0002,0.47558140754699707
727040,355,666,1090,-0.013416273519396782,0.2,1754,237.36091933000003,-24.352074337005615,0.1205078125,0.007385744480416179,0.35860753059387207,300.0,0.009738697,-0.003675710340030491,0.0002,0.6392370462417603
729088,356,668,1090,-0.0015270744916051626,0.2,1759,236.12556816,-24.35551691055298,0.16337890625,0.005746477469801903,0.3586464822292328,300.0,0.014053335,-0.005844295991118997,0.0002,0.5453773736953735
731136,357,671,1089,-0.004607048816978931,0.2,1764,236.04042826,-24.357215404510498,0.12119140625,0.007863914011977613,0.3586205840110779,300.0,0.013657849,-0.006905241985805333,0.0002,0.49289005994796753
733184,358,673,1089,-0.0005008007865399122,0.2,1769,235.91969701000005,-24.356308301289875,0.15234375,0.006672048811904258,0.3586609661579132,300.0,0.026398059,-0.0036678821521086823,0.0002,0.5974502563476562
735232,359,675,1089,-0.007518090307712555,0.2,1774,234.78250298999998,-24.37016773223877,0.11640625,0.008103086426854134,0.35876303911209106,300.0,0.008210374,-0.007664612983353436,0.0002,0.5986868143081665
737280,360,677,1088,-0.012843077071011066,0.2,1779,234.07710809000002,-24.3781307220459,0.128125,0.006847861781716346,0.35874179005622864,300.0,0.009560146,-0.01009017217438668,0.0002,0.5626232624053955
739328,361,679,1088,-0.008509695529937744,0.2,1784,233.76005715000002,-24.36919174194336,0.11796875,0.006412041978910566,0.3586752414703369,300.0,0.013049375,-0.00903123354073614,0.0002,0.5535379648208618
741376,362,681,1088,-0.016441231593489647,0.2,1789,233.76005715000002,-24.358759021759035,0.16181640625,0.005248116375878453,0.3586278557777405,300.0,0.0074023753,-0.004635472572408617,0.0002,0.5179157257080078
743424,363,683,1088,-0.0077607580460608006,0.2,1794,232.64656938000007,-24.34797077178955,0.080078125,0.005096930195577443,0.3585353493690491,300.0,0.009104459,-0.006832656217738986,0.0002,0.43727922439575195
745472,364,685,1087,-0.011110625229775906,0.2,1799,232.68029087,-24.337456035614014,0.17626953125,0.008245446672663092,0.3585343658924103,300.0,0.010912765,-0.0021146241575479507,0.0002,0.6214427947998047
747520,365,687,1087,0.003584296442568302,0.2,1804,231.44516577,-24.336386299133302,0.15859375,0.006600033538416028,0.3584962785243988,300.0,0.010956767,-0.0016434268094599248,0.0002,0.6481057405471802
749568,366,689,1087,-0.005814479663968086,0.2,1809,232.49289832000002,-24.329396343231203,0.12041015625,0.007424026471562683,0.3584735095500946,300.0,0.011166111,-0.007759586977772415,0.0002,0.5763726234436035
751616,367,691,1086,-0.005536473356187344,0.2,1814,232.33494507000003,-24.32639799118042,0.13720703125,0.006355571490712464,0.35844331979751587,300.0,0.011828197,-0.0068710661260411145,0.0002,0.5479620695114136
753664,368,693,1086,-0.012474175542593002,0.2,1819,232.58162374,-24.322901344299318,0.0953125,0.006838998128660023,0.3584531843662262,300.0,0.0065382873,-0.006528085144236684,0.0002,0.5330434441566467
755712,369,695,1086,-0.012946788221597672,0.2,1824,232.58162374,-24.325137996673583,0.10234375,0.00701063028536737,0.35845890641212463,300.0,0.009352967,-0.007804016419686377,0.0002,0.5031020641326904
757760,370,697,1086,-0.01414191909134388,0.2,1829,231.5688583,-24.32508602142334,0.120703125,0.005995878810063004,0.3584496080875397,300.0,0.008844702,-0.0070225544273853305,0.0002,0.439034104347229
759808,371,699,1085,-0.014054391533136368,0.2,1834,231.59431601999998,-24.318667507171632,0.13427734375,0.007260971958748997,0.3583794832229614,300.0,0.010086505,-0.003611089463811368,0.0002,0.573979377746582
761856,372,701,1085,-0.00767829455435276,0.2,1839,232.70391768000002,-24.301368236541748,0.0962890625,0.006418016902171075,0.35823723673820496,300.0,0.009329015,-0.007333829347044229,0.0002,0.6104387044906616
763904,373,703,1085,0.00015109684318304062,0.2,1844,233.38453712999998,-24.27675828933716,0.14677734375,0.006633842270821333,0.35812848806381226,300.0,0.014271744,-0.00980657187756151,0.0002,0.591822624206543
765952,374,705,1085,-0.005024789832532406,0.2,1849,234.80750215000003,-24.26208629608154,0.078125,0.006604677997529507,0.3580511212348938,300.0,0.0070805866,-0.006292384676635265,0.0002,0.6096479892730713
768000,375,707,1085,-0.014663219451904297,0.2,1854,233.85276442000003,-24.25353536605835,0.11064453125,0.007436395110562444,0.35804638266563416,300.0,0.012151911,-0.010385108855552971,0.0002,0.6146158576011658
770048,376,709,1085,-0.0017604068852961063,0.2,1859,233.85276442000003,-24.253203201293946,0.14267578125,0.006569211161695421,0.3580223321914673,300.0,0.0131617375,-0.003591327043250203,0.0002,0.537699282169342
772096,377,711,1085,-0.01378557551652193,0.2,1864,234.834504,-24.247599506378172,0.1005859375,0.007003576564602554,0.35799142718315125,300.0,0.008150598,-0.006520476634614169,0.0002,0.6267884969711304
774144,378,713,1085,-0.01277151145040989,0.2,1869,234.63502696,-24.24609956741333,0.09482421875,0.004279163246974349,0.358022004365921,300.0,0.010874358,-0.005970855848863721,0.0002,0.6411638259887695
776192,379,714,1085,-0.015394210815429688,0.2,1874,235.20618867999997,-24.244961643218993,0.08994140625,0.005755925551056862,0.35793057084083557,300.0,0.010638522,-0.007919710333226249,0.0002,0.6693973541259766
778240,380,716,1085,-0.02014543116092682,0.2,1879,235.64192476,-24.22570695877075,0.13349609375,0.006072139064781368,0.3578338027000427,300.0,0.010713982,-0.009850773564539849,0.0002,0.6206049919128418
780288,381,718,1085,-0.018417678773403168,0.2,1884,236.79074346999997,-24.214085865020753,0.1388671875,0.007729227840900421,0.3577912151813507,300.0,0.012991593,-0.005894429213367402,0.0002,0.6325671672821045
782336,382,720,1085,0.010801347903907299,0.2,1889,236.79074346999997,-24.21076536178589,0.21533203125,0.008289513178169727,0.3577954173088074,300.0,0.015260145,0.0016611025668680668,0.0002,0.6074346303939819
784384,383,722,1086,-0.0030724823009222746,0.2,1894,236.42823644000003,-24.215847396850585,0.179296875,0.007029446912929416,0.3578453063964844,300.0,0.019260246,-0.004697297466918826,0.0002,0.6062750816345215
786432,384,724,1086,-0.0107891745865345,0.2,1899,238.11687619000003,-24.2228063583374,0.15673828125,0.007968400046229363,0.3578718602657318,300.0,0.007495082,-0.0027602970832958816,0.0002,0.4869344234466553
788480,385,725,1086,-0.016792163252830505,0.2,1904,239.768665,-24.228951835632323,0.094921875,0.005297300685197115,0.3579263389110565,300.0,0.007780726,-0.009498635330237449,0.0002,0.6108629703521729
790528,386,727,1086,-0.015614977106451988,0.2,1909,240.39983844999995,-24.239244556427003,0.12353515625,0.006402355246245861,0.35798200964927673,300.0,0.010254208,-0.007882924983277917,0.0002,0.597040593624115
792576,387,729,1086,-0.012385527603328228,0.2,1914,239.26627614,-24.25149154663086,0.13681640625,0.007756231352686882,0.35806694626808167,300.0,0.010522835,-0.00588387344032526,0.0002,0.5975944995880127
794624,388,731,1086,-0.015528840944170952,0.2,1919,239.74972473999998,-24.26121368408203,0.153515625,0.009472450939938426,0.3580858111381531,300.0,0.011612739,-0.0055572713492438195,0.0002,0.6518765687942505
796672,389,733,1086,-0.008821274153888226,0.2,1924,239.74972473999998,-24.25734148025513,0.06552734375,0.0083234648918733,0.3580333888530731,300.0,0.0061420314,-0.005138828151393682,0.0002,0.543829083442688
798720,390,735,1086,-0.0047770654782652855,0.2,1929,240.4495521,-24.248371028900145,0.10625,0.0061215248191729184,0.35799160599708557,300.0,0.009342417,-0.005073787376750261,0.0002,0.555815577507019
800768,391,737,1086,-0.012729857116937637,0.2,1934,240.84047170000002,-24.236085414886475,0.10380859375,0.005265810247510672,0.3578847348690033,300.0,0.0068101888,-0.004942865762859583,0.0002,0.5257821083068848
802816,392,739,1086,-0.0110188452526927,0.2,1939,240.333502,-24.221502017974853,0.14052734375,0.006857388629578054,0.35785433650016785,300.0,0.009326085,-0.00366774604190141,0.0002,0.5860447883605957
804864,393,740,1086,-0.015301782637834549,0.2,1944,239.83382853999996,-24.215266704559326,0.11640625,0.006296743033453822,0.3577837646007538,300.0,0.0095172785,-0.007389148231595755,0.0002,0.5834975242614746
806912,394,743,1085,-0.012462053447961807,0.2,1949,240.60618842000002,-24.201646709442137,0.1072265625,0.0064375884365290405,0.35774654150009155,300.0,0.008984631,-0.008225079346448182,0.0002,0.6262617111206055
